PM2.5,PM10,NO2,SO2,CO,O3,month,day,AQI
1.7675038117778041,0.1883605312546213,-0.06398709731729045,-0.8858055791157452,0.0787317119184961,0.4397323416749212,-0.07913885399858839,-0.3209477683913815,162.0
1.0943740145860368,0.1883605312546213,-0.1496206263682295,-1.0167496993221408,0.13754834234084004,0.17539838523773804,-0.07913885399858839,-0.2073281088820865,202.0
2.5214091846325832,0.1883605312546213,0.07439668562902704,-0.5574964081634781,-0.0389015489261918,1.114990800546745,-0.07913885399858839,-0.09370844937279148,225.0
0.7410718345464657,0.1883605312546213,-0.10920160065618628,-1.0566022576458265,-0.23495698366733805,0.14125279621021786,-0.07913885399858839,0.019911210136503543,199.0
0.4536272184483598,0.1883605312546213,-0.2790985222932494,-0.9617152140180036,-0.0389015489261918,-0.30381729525194323,-0.07913885399858839,0.13353086964579855,113.0
0.7654500488231406,0.1883605312546213,0.2710112683299832,-0.8440552799195032,0.353209320556101,0.6716868602411796,-0.07913885399858839,0.24715052915509358,114.0
1.1758772981379046,0.1883605312546213,0.05315957042439424,-0.603042189104833,0.7845312769866228,0.6457833099444402,-0.07913885399858839,0.3607701886643886,160.0
0.5518677834439151,0.1883605312546213,-0.04891559620432501,-0.5043596637318972,0.6276869291937056,0.9183593051124042,-0.07913885399858839,0.4743898481736836,138.0
1.2981322234657067,0.1883605312546213,0.09015325497439985,-0.7472704954191239,1.1178255160465713,1.03139297913454,-0.07913885399858839,0.5880095076829787,164.0
1.3214188759090977,0.1883605312546213,0.20524471801886193,-0.8573394660273983,0.353209320556101,0.2407459780317855,-0.07913885399858839,0.7016291671922736,207.0
-0.16601604891249389,0.1883605312546213,0.2771768824216508,-1.1268186699304152,0.31399823360787166,-0.017700807883411097,-0.07913885399858839,0.8152488267015686,112.0
0.927728908038021,0.1883605312546213,0.5964186787235516,-0.8136914259585999,0.5688702987713616,0.7040662981121043,-0.07913885399858839,0.9288684862108637,115.0
0.6282771117737914,0.1883605312546213,0.317595908133694,-0.7434750136740109,0.7845312769866228,0.15361585430638905,-0.07913885399858839,1.0424881457201587,151.0
1.0146900007563089,0.1883605312546213,0.7211010970217189,-0.8440552799195032,0.549264755297247,-0.02770899777078784,-0.07913885399858839,1.1561078052294538,143.0
1.2289999740243904,0.1883605312546213,0.5148955590670575,-0.7377817910563415,0.39242040750433027,0.6033956821861393,-0.07913885399858839,1.2697274647387486,161.0
1.6725379322821008,0.1883605312546213,0.2566248354494254,-0.8952942834785275,0.4120259509784449,1.9368398054160272,-0.07913885399858839,1.3833471242480437,199.0
2.299458278531514,0.1883605312546213,0.23607278847720017,-0.8155891668311562,0.7257146465642789,0.09474414908652645,-0.07913885399858839,1.4969667837573388,226.0
1.5280879163441918,0.1883605312546213,-0.07768846196544064,-0.8117936850860434,0.6080813857195909,0.6593238021450085,-0.07913885399858839,1.6105864432666337,239.0
0.7891005552109597,0.1883605312546213,-0.1633219910163797,-0.8782146156255194,0.4708425814007889,0.45857128734527725,0.23158546178938316,-1.6843836825029217,124.0
1.0947378685304645,0.1883605312546213,-0.1557862404598971,-0.8782146156255194,0.7453201900383936,-0.36327771752400456,0.23158546178938316,-1.5707640229936266,172.0
-0.496395430453102,0.1883605312546213,-0.14071473934693168,-0.7339863093112287,0.43163149445255955,-0.6070065771342357,0.23158546178938316,-1.4571443634843317,104.0
-0.12453669924770389,0.1883605312546213,-0.003016024633021802,-0.6315083021931799,0.353209320556101,-0.45158527535379844,0.23158546178938316,-1.3435247039750366,94.0
0.18946925479364468,0.1883605312546213,0.41008011950870826,-0.30889235385858205,1.3923031246841764,-0.3114706169305255,0.23158546178938316,-1.2299050444657416,98.0
-0.5167712513410689,0.1883605312546213,0.4073398465790783,-0.6182241160852846,0.7257146465642789,0.48800713995520856,0.23158546178938316,-1.1162853849564467,105.0
-0.9279262085446889,0.1883605312546213,0.4066547783466707,-0.8212823894488257,0.9609811682536546,-1.0350038740826366,0.23158546178938316,-1.0026657254471516,107.0
-0.6728645935006734,0.1883605312546213,0.2682709954003532,-0.8611349477725113,1.019797798675998,-0.01652337377901387,0.23158546178938316,-0.8890460659378566,104.0
-0.8209531488828622,0.1883605312546213,0.23538772024479257,-0.9560219914003342,0.549264755297247,-1.216917443212012,0.23158546178938316,-0.7754264064285615,80.0
-0.3603140552370366,0.1883605312546213,0.20113430862441695,-0.8402597981743902,0.7845312769866228,-1.017342362516678,0.23158546178938316,-0.6618067469192666,90.0
-0.15255345296865863,0.1883605312546213,0.2990990658586912,-1.1325118925480848,0.39242040750433027,-0.9684788471841921,0.23158546178938316,-0.5481870874099716,92.0
0.07412755440997423,0.1883605312546213,0.4176158700651909,-0.9825903636161245,0.7061091030901642,-0.6529265072057284,0.23158546178938316,-0.43456742790067654,91.0
0.20402341257076392,0.1883605312546213,-0.024253139837654602,-0.6201218569578411,0.8237423639348521,-0.5469574378099759,0.23158546178938316,-0.3209477683913815,95.0
0.3353746865092655,0.1883605312546213,-0.04617532327469502,-0.6049399299773895,0.4904481248749035,-0.8348400763351038,0.23158546178938316,-0.2073281088820865,84.0
0.3524758218973809,0.1883605312546213,0.020961363501241233,-0.5726783351439296,1.000192255201884,0.0034930059957394015,0.23158546178938316,-0.09370844937279148,114.0
-0.2828131650738762,0.1883605312546213,0.08741298204476985,-0.511950627222123,0.37281486403021563,-0.42509300800486033,0.23158546178938316,0.019911210136503543,78.0
0.03046508107861651,0.1883605312546213,0.07987723148828726,-0.764350163272132,0.05912616844438145,-0.43156889557904515,0.23158546178938316,0.13353086964579855,102.0
-0.003373335753185833,0.1883605312546213,0.22237142382904973,-0.7529637180367932,0.0395206249702668,-0.21609845447434808,0.23158546178938316,0.24715052915509358,88.0
0.5416798729999316,0.1883605312546213,0.15454966882070612,-0.4720980688984375,0.2747871466596424,-0.501037507738483,0.23158546178938316,0.3607701886643886,103.0
0.26187618973481325,0.1883605312546213,0.11961118896792287,-0.4777912915161067,-0.07811263587442109,0.24957673381476522,0.23158546178938316,0.4743898481736836,112.0
-0.2442446469645103,0.1883605312546213,0.019591227036426236,0.968287253371914,-0.13692926629676483,-0.21138871805675896,0.23158546178938316,0.5880095076829787,86.0
